user_id,timestamp
u00003076,2016-05-01 19:06:27
u00004303,2016-05-01 19:06:58
u00005345,2016-05-01 19:07:07
u00003699,2016-05-01 19:08:38
u00004041,2016-05-01 19:09:03
u00004445,2016-05-01 19:09:23
u00004154,2016-05-01 19:09:53
u00007950,2016-05-01 19:10:43
u00000643,2016-05-01 19:11:16
u00001724,2016-05-01 19:12:20
u00005314,2016-05-01 19:13:05
u00004088,2016-05-01 19:14:01
u00001060,2016-05-01 19:14:46
u00003501,2016-05-01 19:15:24
u00000662,2016-05-01 19:15:39
u00007171,2016-05-01 19:16:25
u00005280,2016-05-01 19:18:06
u00000210,2016-05-01 19:19:22
u00001027,2016-05-01 19:19:31
u00003654,2016-05-01 19:19:33
u00004856,2016-05-01 19:19:57
u00001499,2016-05-01 19:20:12
u00003128,2016-05-01 19:22:08
u00007278,2016-05-01 19:22:25
u00007175,2016-05-01 19:25:03
u00002668,2016-05-01 19:25:57
u00007485,2016-05-01 19:26:44
u00003798,2016-05-01 19:27:02
u00000317,2016-05-01 19:27:23
u00000266,2016-05-01 19:28:46
u00005434,2016-05-01 19:29:36
u00002839,2016-05-01 19:29:38
u00001718,2016-05-01 19:31:37
u00007327,2016-05-01 19:32:09
u00004711,2016-05-01 19:33:24
u00007750,2016-05-01 19:34:52
u00005052,2016-05-01 19:35:02
u00001033,2016-05-01 19:35:29
u00002686,2016-05-01 19:35:44
u00000684,2016-05-01 19:36:02
u00001362,2016-05-01 19:36:03
u00005005,2016-05-01 19:36:43
u00004609,2016-05-01 19:37:24
u00002817,2016-05-01 19:38:24
u00004146,2016-05-01 19:38:48
u00002605,2016-05-01 19:38:50
u00007343,2016-05-01 19:39:44
u00007268,2016-05-01 19:41:56
u00004911,2016-05-01 19:42:26
u00000285,2016-05-01 19:42:35
u00006724,2016-05-01 19:42:43
u00007710,2016-05-01 19:43:52
u00002849,2016-05-01 19:44:25
u00000824,2016-05-01 19:45:12
u00006146,2016-05-01 19:45:25
u00004915,2016-05-01 19:45:42
u00005425,2016-05-01 19:45:54
u00003352,2016-05-01 19:45:59
u00007903,2016-05-01 19:46:02
u00005554,2016-05-01 19:46:18
u00003600,2016-05-01 19:46:21
u00001246,2016-05-01 19:46:36
u00007836,2016-05-01 19:46:39
u00001228,2016-05-01 19:46:54
u00002275,2016-05-01 19:47:29
u00000179,2016-05-01 19:47:42
u00004907,2016-05-01 19:47:52
u00002199,2016-05-01 19:48:02
u00003108,2016-05-01 19:53:43
u00000721,2016-05-01 19:53:44
u00000987,2016-05-01 19:54:01
u00002046,2016-05-01 19:54:16
u00004758,2016-05-01 19:54:46
u00006905,2016-05-01 19:54:56
u00001029,2016-05-01 19:55:04
u00003380,2016-05-01 19:55:11
u00006338,2016-05-01 19:55:46
u00006067,2016-05-01 19:56:35
u00005642,2016-05-01 19:59:08
u00000430,2016-05-01 19:59:43
u00004951,2016-05-01 20:01:34
u00002946,2016-05-01 20:03:10
u00003995,2016-05-01 20:03:30
u00004204,2016-05-01 20:04:33
u00005536,2016-05-01 20:04:37
u00004191,2016-05-01 20:04:44
u00004652,2016-05-01 20:04:57
u00000263,2016-05-01 20:05:04
u00005095,2016-05-01 20:05:11
u00006793,2016-05-01 20:05:15
u00007233,2016-05-01 20:05:45
u00005762,2016-05-01 20:06:56
u00002651,2016-05-01 20:07:28
u00004603,2016-05-01 20:07:58
u00001458,2016-05-01 20:08:42
u00000613,2016-05-01 20:09:32
u00005839,2016-05-01 20:09:56
u00001259,2016-05-01 20:10:23
u00005200,2016-05-01 20:10:27
u00006739,2016-05-01 20:10:53
u00000875,2016-05-01 20:12:10
u00005784,2016-05-01 20:12:13
u00002431,2016-05-01 20:14:12
u00005279,2016-05-01 20:14:58
u00003616,2016-05-01 20:15:08
u00003145,2016-05-01 20:20:10
u00000543,2016-05-01 20:20:18
u00006623,2016-05-01 20:21:35
u00004383,2016-05-01 20:21:42
u00003824,2016-05-01 20:21:52
u00001278,2016-05-01 20:22:02
u00005563,2016-05-01 20:23:21
u00005502,2016-05-01 20:23:58
u00004160,2016-05-01 20:24:44
u00005957,2016-05-01 20:25:16
u00007830,2016-05-01 20:25:48
u00005726,2016-05-01 20:25:54
u00005059,2016-05-01 20:26:38
u00007166,2016-05-01 20:26:55
u00000359,2016-05-01 20:27:10
u00004537,2016-05-01 20:27:16
u00001154,2016-05-01 20:28:34
u00001299,2016-05-01 20:28:56
u00006671,2016-05-01 20:29:10
u00007328,2016-05-01 20:29:55
u00006200,2016-05-01 20:30:07
u00000632,2016-05-01 20:30:40
u00003859,2016-05-01 20:32:08
u00002857,2016-05-01 20:32:28
u00002184,2016-05-01 20:32:29
u00005677,2016-05-01 20:33:20
u00006065,2016-05-01 20:33:37
u00006976,2016-05-01 20:36:38
u00003579,2016-05-01 20:38:21
u00000621,2016-05-01 20:38:22
u00003842,2016-05-01 20:39:22
u00001595,2016-05-01 20:39:48
u00002854,2016-05-01 20:40:32
u00005193,2016-05-01 20:41:03
u00007427,2016-05-01 20:41:07
u00007693,2016-05-01 20:42:23
u00005531,2016-05-01 20:42:46
u00001188,2016-05-01 20:43:54
u00000556,2016-05-01 20:44:20
u00007578,2016-05-01 20:44:52
u00004283,2016-05-01 20:45:06
u00001948,2016-05-01 20:45:28
u00003497,2016-05-01 20:47:21
u00006085,2016-05-01 20:47:58
u00007046,2016-05-01 20:48:49
u00005179,2016-05-01 20:48:56
u00005422,2016-05-01 20:50:09
u00007619,2016-05-01 20:50:14
u00004599,2016-05-01 20:50:16
u00000194,2016-05-01 20:51:06
u00007244,2016-05-01 20:51:20
u00001760,2016-05-01 20:52:00
u00004867,2016-05-01 20:52:02
u00007893,2016-05-01 20:52:08
u00003894,2016-05-01 20:52:29
u00007972,2016-05-01 20:53:04
u00006030,2016-05-01 20:53:07
u00007426,2016-05-01 20:53:51
u00007127,2016-05-01 20:54:15
u00005131,2016-05-01 20:54:16
u00000417,2016-05-01 20:55:12
u00003673,2016-05-01 20:55:18
u00000138,2016-05-01 20:55:30
u00007259,2016-05-01 20:55:52
u00006352,2016-05-01 20:56:23
u00003601,2016-05-01 20:57:49
u00007735,2016-05-01 20:57:53
u00004378,2016-05-01 20:58:09
u00006268,2016-05-01 20:58:53
u00002259,2016-05-01 20:59:23
u00002959,2016-05-01 21:00:48
u00005944,2016-05-01 21:01:35
u00007606,2016-05-01 21:03:55
u00001735,2016-05-01 21:04:41
u00003492,2016-05-01 21:05:06
u00004055,2016-05-01 21:08:00
u00002935,2016-05-01 21:08:11
u00000879,2016-05-01 21:08:56
u00004571,2016-05-01 21:11:46
u00004964,2016-05-01 21:12:01
u00005737,2016-05-01 21:12:28
u00001391,2016-05-01 21:12:34
u00007975,2016-05-01 21:13:34
u00002081,2016-05-01 21:14:07
u00006803,2016-05-01 21:14:11
u00006241,2016-05-01 21:15:00
u00002750,2016-05-01 21:15:37
u00005037,2016-05-01 21:15:46
u00000234,2016-05-01 21:18:13
u00005598,2016-05-01 21:18:23
u00007134,2016-05-01 21:18:40
u00004531,2016-05-01 21:18:43
u00006330,2016-05-01 21:18:52
u00001152,2016-05-01 21:19:04
u00002485,2016-05-01 21:19:57
u00003980,2016-05-01 21:20:04
u00005212,2016-05-01 21:20:23
u00002118,2016-05-01 21:20:27
u00002376,2016-05-01 21:20:32
u00005412,2016-05-01 21:22:13
u00006371,2016-05-01 21:22:38
u00007722,2016-05-01 21:22:39
u00007922,2016-05-01 21:22:50
u00000765,2016-05-01 21:23:06
u00007071,2016-05-01 21:23:12
u00002955,2016-05-01 21:23:36
u00003855,2016-05-01 21:23:54
u00003159,2016-05-01 21:24:44
u00006857,2016-05-01 21:24:45
u00006020,2016-05-01 21:25:38
u00001673,2016-05-01 21:26:40
u00007136,2016-05-01 21:27:36
u00001644,2016-05-01 21:27:40
u00000527,2016-05-01 21:29:35
u00003732,2016-05-01 21:30:35
u00002106,2016-05-01 21:31:23
u00004427,2016-05-01 21:31:48
u00004301,2016-05-01 21:32:06
u00000400,2016-05-01 21:33:16
u00006007,2016-05-01 21:33:25
u00005939,2016-05-01 21:34:13
u00003964,2016-05-01 21:34:23
u00000078,2016-05-01 21:34:36
u00007879,2016-05-01 21:35:35
u00006855,2016-05-01 21:35:58
u00000844,2016-05-01 21:36:28
u00006673,2016-05-01 21:38:34
u00002679,2016-05-01 21:38:48
u00007792,2016-05-01 21:39:20
u00006418,2016-05-01 21:39:37
u00005134,2016-05-01 21:40:24
u00007768,2016-05-01 21:40:58
u00007737,2016-05-01 21:41:01
u00000404,2016-05-01 21:41:26
u00006516,2016-05-01 21:42:10
u00003909,2016-05-01 21:42:16
u00004436,2016-05-01 21:42:20
u00001568,2016-05-01 21:42:31
u00001722,2016-05-01 21:44:27
u00006239,2016-05-01 21:44:52
u00000207,2016-05-01 21:46:56
u00002685,2016-05-01 21:48:02
u00006120,2016-05-01 21:49:13
u00005157,2016-05-01 21:49:39
u00003064,2016-05-01 21:50:16
u00006240,2016-05-01 21:50:43
u00002352,2016-05-01 21:50:47
u00004449,2016-05-01 21:51:11
u00000161,2016-05-01 21:54:15
u00007461,2016-05-01 21:55:10
u00000723,2016-05-01 21:56:36
u00000052,2016-05-01 21:57:08
u00006222,2016-05-01 21:58:03
u00004256,2016-05-01 21:58:37
u00002377,2016-05-01 21:58:44
u00007101,2016-05-01 21:59:03
u00005909,2016-05-01 21:59:28
u00006614,2016-05-01 21:59:34
u00003373,2016-05-01 22:00:16
u00004879,2016-05-01 22:01:30
u00004432,2016-05-01 22:02:05
u00006357,2016-05-01 22:02:39
u00004897,2016-05-01 22:04:55
u00004396,2016-05-01 22:05:28
u00001663,2016-05-01 22:05:39
u00005473,2016-05-01 22:05:41
u00000042,2016-05-01 22:06:03
u00004702,2016-05-01 22:06:41
u00007535,2016-05-01 22:07:23
u00003336,2016-05-01 22:07:31
u00002508,2016-05-01 22:09:03
u00007616,2016-05-01 22:09:31
u00003696,2016-05-01 22:10:28
u00004451,2016-05-01 22:10:37
u00003262,2016-05-01 22:10:42
u00006473,2016-05-01 22:11:31
u00003223,2016-05-01 22:11:36
u00001944,2016-05-01 22:12:08
u00006399,2016-05-01 22:12:28
u00000711,2016-05-01 22:12:47
u00005284,2016-05-01 22:13:22
u00001797,2016-05-01 22:15:26
u00005057,2016-05-01 22:15:44
u00007697,2016-05-01 22:15:54
u00001089,2016-05-01 22:16:54
u00005884,2016-05-01 22:17:04
u00004124,2016-05-01 22:17:28
u00002004,2016-05-01 22:18:29
u00007065,2016-05-01 22:19:06
u00001960,2016-05-01 22:19:38
u00002171,2016-05-01 22:19:50
u00006836,2016-05-01 22:20:26
u00000593,2016-05-01 22:21:23
u00003310,2016-05-01 22:21:41
u00000344,2016-05-01 22:21:42
u00004271,2016-05-01 22:22:26
u00005245,2016-05-01 22:22:34
u00007746,2016-05-01 22:22:42
u00003107,2016-05-01 22:23:46
u00003932,2016-05-01 22:24:29
u00002335,2016-05-01 22:25:29
u00006495,2016-05-01 22:26:10
u00005202,2016-05-01 22:27:47
u00001774,2016-05-01 22:28:13
u00006190,2016-05-01 22:31:05
u00005920,2016-05-01 22:31:28
u00006811,2016-05-01 22:31:58
u00002808,2016-05-01 22:32:03
u00004155,2016-05-01 22:33:25
u00001496,2016-05-01 22:34:59
u00005716,2016-05-01 22:35:09
u00000890,2016-05-01 22:37:45
u00000442,2016-05-01 22:38:13
u00000322,2016-05-01 22:39:14
u00006441,2016-05-01 22:39:30
u00006472,2016-05-01 22:40:10
u00007670,2016-05-01 22:40:39
u00004369,2016-05-01 22:40:57
u00003212,2016-05-01 22:41:22
u00002751,2016-05-01 22:41:28
u00007363,2016-05-01 22:41:44
u00001580,2016-05-01 22:41:56
u00003303,2016-05-01 22:43:26
u00003893,2016-05-01 22:44:37
u00002586,2016-05-01 22:46:26
u00003630,2016-05-01 22:48:00
u00000637,2016-05-01 22:50:27
u00006934,2016-05-01 22:51:12
u00007079,2016-05-01 22:52:10
u00007076,2016-05-01 22:52:49
u00006194,2016-05-01 22:53:42
u00004774,2016-05-01 22:53:50
u00000535,2016-05-01 22:54:20
u00004049,2016-05-01 22:54:30
u00000635,2016-05-01 22:54:43
u00000567,2016-05-01 22:55:02
u00000900,2016-05-01 22:55:34
u00007828,2016-05-01 22:55:43
u00006524,2016-05-01 22:56:11
u00000128,2016-05-01 22:58:10
u00005676,2016-05-01 22:58:44
u00002711,2016-05-01 22:58:51
u00000176,2016-05-01 22:59:36
u00004270,2016-05-01 23:01:05
u00008005,2016-05-01 23:01:24
u00002108,2016-05-01 23:01:26
u00001988,2016-05-01 23:02:12
u00007151,2016-05-01 23:02:26
u00005144,2016-05-01 23:02:37
u00000081,2016-05-01 23:03:02
u00003429,2016-05-01 23:03:23
u00001150,2016-05-01 23:03:35
u00000919,2016-05-01 23:04:36
u00002161,2016-05-01 23:05:48
u00007630,2016-05-01 23:07:04
u00007707,2016-05-01 23:07:15
u00007024,2016-05-01 23:07:39
u00003617,2016-05-01 23:08:34
u00004562,2016-05-01 23:10:22
u00000124,2016-05-01 23:10:45
u00007759,2016-05-01 23:14:12
u00003636,2016-05-01 23:18:32
u00001851,2016-05-01 23:19:18
u00002550,2016-05-01 23:20:10
u00004394,2016-05-01 23:20:30
u00005276,2016-05-01 23:20:48
u00006332,2016-05-01 23:21:12
u00003026,2016-05-01 23:22:50
u00002418,2016-05-01 23:23:33
u00000828,2016-05-01 23:23:39
u00006653,2016-05-01 23:24:02
u00002781,2016-05-01 23:24:21
u00000455,2016-05-01 23:27:22
u00004252,2016-05-01 23:27:34
u00001317,2016-05-01 23:27:57
u00005808,2016-05-01 23:30:14
u00005332,2016-05-01 23:30:24
u00001142,2016-05-01 23:31:00
u00004341,2016-05-01 23:31:18
u00001129,2016-05-01 23:31:52
u00005869,2016-05-01 23:32:25
u00005466,2016-05-01 23:32:55
u00007765,2016-05-01 23:33:13
u00002268,2016-05-01 23:33:30
u00000427,2016-05-01 23:33:44
u00004059,2016-05-01 23:33:54
u00001514,2016-05-01 23:34:24
u00001110,2016-05-01 23:35:08
u00007021,2016-05-01 23:35:13
u00004623,2016-05-01 23:35:17
u00003160,2016-05-01 23:35:35
u00002040,2016-05-01 23:35:58
u00003268,2016-05-01 23:36:56
u00007968,2016-05-01 23:37:39
u00003532,2016-05-01 23:39:04
u00006003,2016-05-01 23:39:08
u00007846,2016-05-01 23:39:20
u00007931,2016-05-01 23:39:43
u00006879,2016-05-01 23:39:59
u00000160,2016-05-01 23:40:38
u00005643,2016-05-01 23:40:46
u00000403,2016-05-01 23:40:51
u00000545,2016-05-01 23:41:48
u00000404,2016-05-01 23:42:28
u00007384,2016-05-01 23:42:52
u00006992,2016-05-01 23:43:43
u00006560,2016-05-01 23:44:06
u00003404,2016-05-01 23:44:31
u00000805,2016-05-01 23:46:25
u00002069,2016-05-01 23:47:51
u00000087,2016-05-01 23:48:20
u00004450,2016-05-01 23:49:03
u00007098,2016-05-01 23:50:07
u00006313,2016-05-01 23:50:49
u00003849,2016-05-01 23:51:45
u00003319,2016-05-01 23:51:59
u00005852,2016-05-01 23:52:32
u00002215,2016-05-01 23:53:05
u00000134,2016-05-01 23:54:35
u00007522,2016-05-01 23:54:54
u00007051,2016-05-01 23:55:03
u00001868,2016-05-01 23:55:15
u00007743,2016-05-01 23:55:53
u00006326,2016-05-01 23:56:41
u00003840,2016-05-01 23:58:51
u00007031,2016-05-01 23:59:36
u00000837,2016-05-02 00:00:02
u00007594,2016-05-02 00:00:03
u00001315,2016-05-02 00:00:16
u00007376,2016-05-02 00:00:40
u00004809,2016-05-02 00:00:49
u00005600,2016-05-02 00:00:59
u00002537,2016-05-02 00:01:33
u00004873,2016-05-02 00:02:27
u00004577,2016-05-02 00:03:02
u00003038,2016-05-02 00:03:08
u00000126,2016-05-02 00:03:27
u00003607,2016-05-02 00:04:11
u00007919,2016-05-02 00:04:32
u00002022,2016-05-02 00:05:03
u00001553,2016-05-02 00:06:18
u00006863,2016-05-02 00:06:54
u00004925,2016-05-02 00:07:06
u00002467,2016-05-02 00:08:43
u00005171,2016-05-02 00:10:17
u00002177,2016-05-02 00:10:21
u00004219,2016-05-02 00:10:33
u00004527,2016-05-02 00:11:07
u00006397,2016-05-02 00:13:19
u00002861,2016-05-02 00:14:59
u00003505,2016-05-02 00:15:05
u00004765,2016-05-02 00:15:06
u00001177,2016-05-02 00:15:33
u00001624,2016-05-02 00:16:00
u00000286,2016-05-02 00:16:48
u00000034,2016-05-02 00:17:04
u00006660,2016-05-02 00:17:21
u00004117,2016-05-02 00:17:47
u00007007,2016-05-02 00:17:51
u00002730,2016-05-02 00:17:57
u00001902,2016-05-02 00:18:23
u00007635,2016-05-02 00:18:25
u00007548,2016-05-02 00:20:47
u00003890,2016-05-02 00:22:34
u00001360,2016-05-02 00:23:00
u00007518,2016-05-02 00:23:33
u00003110,2016-05-02 00:24:03
u00006806,2016-05-02 00:24:17
u00000360,2016-05-02 00:25:38
u00003309,2016-05-02 00:26:37
u00001698,2016-05-02 00:27:43
u00005498,2016-05-02 00:27:56
u00004965,2016-05-02 00:29:10
u00002271,2016-05-02 00:29:50
u00006203,2016-05-02 00:29:52
u00005998,2016-05-02 00:29:55
u00008018,2016-05-02 00:30:06
u00000201,2016-05-02 00:31:03
u00006425,2016-05-02 00:31:54
u00000224,2016-05-02 00:32:33
u00005128,2016-05-02 00:32:49
u00007410,2016-05-02 00:33:12
u00007162,2016-05-02 00:35:13
u00000183,2016-05-02 00:35:47
u00002479,2016-05-02 00:36:37
u00000331,2016-05-02 00:38:36
u00003357,2016-05-02 00:39:53
u00007875,2016-05-02 00:40:24
u00006178,2016-05-02 00:40:59
u00003929,2016-05-02 00:41:29
u00004354,2016-05-02 00:41:41
u00004220,2016-05-02 00:41:52
u00002021,2016-05-02 00:42:25
u00000936,2016-05-02 00:42:31
u00001342,2016-05-02 00:42:38
u00002354,2016-05-02 00:43:00
u00006438,2016-05-02 00:43:55
u00003201,2016-05-02 00:44:33
u00005172,2016-05-02 00:44:46
u00001176,2016-05-02 00:45:10
u00004397,2016-05-02 00:45:18
u00007329,2016-05-02 00:45:37
u00006301,2016-05-02 00:46:20
u00006828,2016-05-02 00:46:36
u00004514,2016-05-02 00:46:49
u00002212,2016-05-02 00:47:06
u00005605,2016-05-02 00:47:39
u00004123,2016-05-02 00:47:51
u00003383,2016-05-02 00:48:06
u00002353,2016-05-02 00:48:55
u00000869,2016-05-02 00:50:15
u00000092,2016-05-02 00:51:29
u00001883,2016-05-02 00:51:47
u00003290,2016-05-02 00:54:04
u00004516,2016-05-02 00:55:16
u00003184,2016-05-02 00:55:27
u00002434,2016-05-02 00:55:59
u00002565,2016-05-02 00:56:16
u00000120,2016-05-02 00:56:49
u00002138,2016-05-02 00:57:42
u00005732,2016-05-02 00:58:11
u00006234,2016-05-02 00:59:59
u00000940,2016-05-02 01:00:08
u00003799,2016-05-02 01:00:25
u00006406,2016-05-02 01:01:19
u00003381,2016-05-02 01:01:37
u00006812,2016-05-02 01:02:25
u00003869,2016-05-02 01:03:25
u00004455,2016-05-02 01:03:30
u00003209,2016-05-02 01:05:02
u00005785,2016-05-02 01:05:18
u00004509,2016-05-02 01:05:59
u00003972,2016-05-02 01:06:13
u00000700,2016-05-02 01:07:05
u00004099,2016-05-02 01:07:18
u00004157,2016-05-02 01:08:30
u00007349,2016-05-02 01:08:34
u00006715,2016-05-02 01:09:34
u00005261,2016-05-02 01:09:47
u00003388,2016-05-02 01:10:37
u00001115,2016-05-02 01:11:47
u00007161,2016-05-02 01:11:59
u00004522,2016-05-02 01:12:11
u00001190,2016-05-02 01:12:37
u00004769,2016-05-02 01:12:48
u00000579,2016-05-02 01:13:34
u00001836,2016-05-02 01:13:51
u00005438,2016-05-02 01:15:07
u00004822,2016-05-02 01:15:28
u00006588,2016-05-02 01:15:39
u00004732,2016-05-02 01:17:10
u00005896,2016-05-02 01:17:14
u00007032,2016-05-02 01:18:09
u00007856,2016-05-02 01:18:36
u00002024,2016-05-02 01:18:53
u00003325,2016-05-02 01:18:55
u00000564,2016-05-02 01:18:56
u00006103,2016-05-02 01:19:08
u00006184,2016-05-02 01:19:52
u00002405,2016-05-02 01:22:02
u00002583,2016-05-02 01:22:56
u00000002,2016-05-02 01:23:04
u00007423,2016-05-02 01:23:49
u00001516,2016-05-02 01:24:03
u00003521,2016-05-02 01:24:13
u00000041,2016-05-02 01:24:28
u00002210,2016-05-02 01:25:47
u00005850,2016-05-02 01:26:19
u00007395,2016-05-02 01:28:05
u00003605,2016-05-02 01:28:11
u00006892,2016-05-02 01:29:24
u00006388,2016-05-02 01:29:25
u00000462,2016-05-02 01:29:59
u00007435,2016-05-02 01:30:02
u00002870,2016-05-02 01:32:15
u00004505,2016-05-02 01:32:31
u00001123,2016-05-02 01:33:38
u00005062,2016-05-02 01:34:01
u00006972,2016-05-02 01:34:28
u00000520,2016-05-02 01:35:20
u00000080,2016-05-02 01:36:55
u00004404,2016-05-02 01:37:20
u00002202,2016-05-02 01:37:38
u00007783,2016-05-02 01:37:50
u00003004,2016-05-02 01:39:18
u00004690,2016-05-02 01:40:16
u00000255,2016-05-02 01:41:23
u00002505,2016-05-02 01:41:35
u00005310,2016-05-02 01:42:09
u00002932,2016-05-02 01:42:30
u00002779,2016-05-02 01:42:57
u00007264,2016-05-02 01:43:32
u00000716,2016-05-02 01:44:30
u00005941,2016-05-02 01:45:09
u00002018,2016-05-02 01:45:23
u00003039,2016-05-02 01:45:48
u00005426,2016-05-02 01:46:48
u00001700,2016-05-02 01:48:38
u00006096,2016-05-02 01:48:59
u00001769,2016-05-02 01:49:01
u00002745,2016-05-02 01:49:09
u00007280,2016-05-02 01:50:49
u00007658,2016-05-02 01:52:25
u00004942,2016-05-02 01:53:02
u00003282,2016-05-02 01:53:46
u00007611,2016-05-02 01:54:16
u00002410,2016-05-02 01:54:45
u00000941,2016-05-02 01:54:57
u00001539,2016-05-02 01:55:05
u00001725,2016-05-02 01:55:34
u00005218,2016-05-02 01:56:29
u00003625,2016-05-02 01:57:35
u00003130,2016-05-02 01:58:00
u00002956,2016-05-02 01:58:01
u00002042,2016-05-02 01:58:23
u00007530,2016-05-02 02:00:57
u00006898,2016-05-02 02:01:01
u00001512,2016-05-02 02:01:11
u00007948,2016-05-02 02:01:47
u00000638,2016-05-02 02:03:22
u00000873,2016-05-02 02:04:35
u00007619,2016-05-02 02:04:35
u00000831,2016-05-02 02:06:13
u00004120,2016-05-02 02:06:40
u00001662,2016-05-02 02:06:54
u00000619,2016-05-02 02:07:00
u00006919,2016-05-02 02:09:35
u00000912,2016-05-02 02:10:46
u00006980,2016-05-02 02:11:02
u00001840,2016-05-02 02:11:05
u00007066,2016-05-02 02:11:42
u00001062,2016-05-02 02:12:39
u00003198,2016-05-02 02:14:23
u00006932,2016-05-02 02:14:39
u00006036,2016-05-02 02:16:14
u00006350,2016-05-02 02:16:16
u00007916,2016-05-02 02:16:20
u00004223,2016-05-02 02:16:43
u00005545,2016-05-02 02:17:13
u00006223,2016-05-02 02:17:43
u00007319,2016-05-02 02:17:46
u00004167,2016-05-02 02:18:33
u00005027,2016-05-02 02:18:58
u00006973,2016-05-02 02:19:42
u00000534,2016-05-02 02:20:18
u00003253,2016-05-02 02:20:49
u00007186,2016-05-02 02:21:08
u00007450,2016-05-02 02:21:58
u00006737,2016-05-02 02:22:45
u00001027,2016-05-02 02:23:22
u00007604,2016-05-02 02:23:56
u00003931,2016-05-02 02:24:56
u00002438,2016-05-02 02:25:09
u00003047,2016-05-02 02:25:38
u00007108,2016-05-02 02:25:48
u00002741,2016-05-02 02:26:35
u00004693,2016-05-02 02:27:19
u00001646,2016-05-02 02:28:06
u00004847,2016-05-02 02:30:07
u00006767,2016-05-02 02:30:58
u00005303,2016-05-02 02:31:08
u00000583,2016-05-02 02:31:12
u00006253,2016-05-02 02:31:53
u00002812,2016-05-02 02:35:13
u00005160,2016-05-02 02:35:17
u00005629,2016-05-02 02:36:23
u00007668,2016-05-02 02:37:16
u00002824,2016-05-02 02:38:07
u00004894,2016-05-02 02:38:09
u00004789,2016-05-02 02:38:11
u00004011,2016-05-02 02:39:11
u00007633,2016-05-02 02:41:14
u00001168,2016-05-02 02:43:01
u00001311,2016-05-02 02:43:24
u00002102,2016-05-02 02:43:46
u00005928,2016-05-02 02:43:54
u00006257,2016-05-02 02:43:55
u00004373,2016-05-02 02:45:25
u00000636,2016-05-02 02:47:42
u00002897,2016-05-02 02:47:53
u00004891,2016-05-02 02:49:20
u00002776,2016-05-02 02:49:28
u00002034,2016-05-02 02:49:34
u00000763,2016-05-02 02:50:03
u00001843,2016-05-02 02:51:54
u00007702,2016-05-02 02:51:55
u00002948,2016-05-02 02:54:16
u00007287,2016-05-02 02:54:51
u00005395,2016-05-02 02:55:34
u00005485,2016-05-02 02:56:29
u00006928,2016-05-02 02:57:01
u00005881,2016-05-02 02:57:07
u00004667,2016-05-02 02:57:22
u00003921,2016-05-02 02:58:44
u00004824,2016-05-02 02:59:02
u00007551,2016-05-02 02:59:09
u00004114,2016-05-02 03:00:11
u00000728,2016-05-02 03:01:28
u00002961,2016-05-02 03:01:48
u00006298,2016-05-02 03:02:18
u00005724,2016-05-02 03:02:56
u00005403,2016-05-02 03:05:00
u00001327,2016-05-02 03:05:15
u00001849,2016-05-02 03:06:38
u00005837,2016-05-02 03:07:31
u00002237,2016-05-02 03:07:34
u00006494,2016-05-02 03:07:39
u00002324,2016-05-02 03:08:20
u00005018,2016-05-02 03:09:13
u00000062,2016-05-02 03:09:18
u00004496,2016-05-02 03:10:29
u00006583,2016-05-02 03:11:32
u00005060,2016-05-02 03:12:05
u00005579,2016-05-02 03:12:25
u00004722,2016-05-02 03:12:46
u00002541,2016-05-02 03:13:24
u00005274,2016-05-02 03:13:27
u00002318,2016-05-02 03:13:52
u00005577,2016-05-02 03:14:20
u00003706,2016-05-02 03:17:16
u00003888,2016-05-02 03:19:01
u00005220,2016-05-02 03:19:56
u00007143,2016-05-02 03:22:00
u00003922,2016-05-02 03:23:46
u00006801,2016-05-02 03:24:17
u00001154,2016-05-02 03:25:07
u00002055,2016-05-02 03:25:40
u00000244,2016-05-02 03:26:46
u00005071,2016-05-02 03:26:49
u00002742,2016-05-02 03:26:54
u00003217,2016-05-02 03:28:35
u00004648,2016-05-02 03:30:10
u00001084,2016-05-02 03:30:12
u00007924,2016-05-02 03:30:14
u00003656,2016-05-02 03:32:37
u00000891,2016-05-02 03:32:57
u00004750,2016-05-02 03:33:42
u00005755,2016-05-02 03:33:45
u00001124,2016-05-02 03:33:51
u00001273,2016-05-02 03:34:58
u00007940,2016-05-02 03:35:28
u00003366,2016-05-02 03:35:45
u00007626,2016-05-02 03:35:50
u00005935,2016-05-02 03:36:50
u00005571,2016-05-02 03:37:00
u00006869,2016-05-02 03:38:09
u00004901,2016-05-02 03:38:28
u00000653,2016-05-02 03:38:50
u00001088,2016-05-02 03:41:49
u00005538,2016-05-02 03:42:17
u00003769,2016-05-02 03:42:19
u00005622,2016-05-02 03:42:34
u00006600,2016-05-02 03:43:25
u00002869,2016-05-02 03:43:48
u00000677,2016-05-02 03:44:20
u00000271,2016-05-02 03:46:44
u00003707,2016-05-02 03:46:51
u00005632,2016-05-02 03:47:41
u00002579,2016-05-02 03:48:22
u00007358,2016-05-02 03:48:42
u00006355,2016-05-02 03:49:09
u00002790,2016-05-02 03:50:13
u00001444,2016-05-02 03:50:23
u00002411,2016-05-02 03:51:23
u00005394,2016-05-02 03:51:34
u00005612,2016-05-02 03:51:43
u00001575,2016-05-02 03:52:23
u00000472,2016-05-02 03:52:27
u00000905,2016-05-02 03:53:10
u00004617,2016-05-02 03:53:13
u00000668,2016-05-02 03:54:02
u00003912,2016-05-02 03:55:22
